stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
49,ZINCj50000027Gkp,CC(C)[C@](C)(O)CNC(=O)c1cn(CC(=O)O)nn1,17.857142857142858,19.267729830797304,0.7960069792826244,15.337247420246674,5,270.289,-0.5005,3,6,6,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,17.351393204781623,11.116262418300938,39.515967758391994,24.15150206074709,39300,16,7,1.1179046622363626,1.0138631678665984,11.611623357653302,10.842714875280206,28
50,ZINCj600000GhHZt,O=C(O)COCCN[C@H](CO)CCc1ccncc1,14.285714285714286,16.628609428741346,0.9222020758992604,15.334938134503284,4,268.313,0.06590000000000074,3,5,10,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,20.215783715342805,12.863124852245091,47.189865689865684,25.085927594307815,24799,16,15,0.6119532713053384,0.604892454491276,9.711946045978637,9.500067993135954,28
51,ZINCk800000PtJGO,Cc1cc(=N[C@H](C)CCO)[nH]c(N(C)CCC(N)=O)n1,17.857142857142858,19.267729830797304,0.795788972780604,15.333046929864388,5,281.36,-0.29867999999999845,3,5,7,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,20.087722102551435,13.156829489286704,42.44995408631772,25.79329939940898,16768,16,15,1.2255607605490682,0.9805353569774564,11.611623357653302,11.197641369497951,28
52,ZINCk700000Pyu6e,C[C@@H](NC(=O)NCc1ccnc(C(N)=O)c1)C(C)(C)O,17.857142857142858,19.267729830797304,0.7956839364649575,15.331023118512089,5,280.328,0.13910000000000033,4,4,5,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,23.204147523284632,15.278085157061794,48.22005479900217,27.6631546518489,5462,16,12,1.0522466299313662,1.0641619334283745,11.611623357653302,10.871862650581104,28
53,ZINCk50000045ias,Cc1sc(C(=O)N[C@@H]2CCNC[C@H]2O)cc1S(N)(=O)=O,17.857142857142858,19.267729830797304,0.7953410401378519,15.324416284721444,5,319.408,-0.8434799999999989,4,6,3,1,,,,34.94415916385699,12,8,4,8,4,1,,,,,18.636178174909208,12.497992245323474,36.62294081757169,25.159370570488313,23831,16,3,1.1126245543157531,1.0244157320792728,11.611623357653302,10.862186753368318,28
54,ZINCk600000goHGa,CC(=O)NCC1CC(O)(CNC(=O)Cc2ccns2)C1,14.285714285714286,16.628609428741346,0.9209244482013682,15.313692962519692,4,297.38,0.07899999999999974,3,5,6,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,20.27938297889392,12.80149131098752,48.76518942101502,25.124087152438484,24275,16,10,0.7078222103800789,0.5463871744516853,9.711946045978637,9.442304765808744,28
55,ZINCk500000gfrNi,C[C@@H](CCCO)CNC(=O)c1cc(-c2nn[nH]n2)on1,17.857142857142858,19.267729830797304,0.7944673623566717,15.307582497274494,5,280.288,-0.006900000000000461,3,7,7,1,,,,34.932961828358735,11,6,5,6,3,1,,,,,18.82032130993214,11.95367249828761,44.224672639558925,25.265377517302777,22461,16,7,1.3586898235193532,0.9019148091280927,11.611623357653302,11.425245665294048,28
56,ZINCj600000Bn9l1,O=C(O)[C@H](Cc1ncccn1)NCCc1cn[nH]c1,14.285714285714286,16.628609428741346,0.919460793077729,15.289354413130319,4,261.285,0.02769999999999989,3,5,7,1,,,,32.07394797713363,10,5,5,5,2,1,,,,,18.25479927379845,11.478583996299745,44.56036081605127,23.78245875513252,46784,16,14,0.5944686513277755,0.6373132899611937,9.711946045978637,9.568339467282291,28
57,ZINCj5000002gSED,O=C(CCc1cnc[nH]1)N1CC(c2cc(O)n[nH]2)C1,14.285714285714286,16.628609428741346,0.919328533170925,15.287155114796994,4,261.285,0.39699999999999974,3,4,4,1,,,,32.07394797713363,10,5,5,5,2,1,,,,,20.664883486321486,12.848523710849685,52.763234438627116,25.228509282646343,22957,16,14,0.8134266916830168,0.4815862897542984,9.711946045978637,9.847803316285557,28
58,ZINCk800000PBBrN,N=c1nc2ccc(C(=O)NCC[C@H]3C[C@H](O)C3)cn2[nH]1,14.285714285714286,16.628609428741346,0.9188681624285804,15.279499789530126,4,275.3119999999999,0.032669999999999144,4,5,4,1,,,,34.38103669862671,11,7,4,7,4,1,,,,,16.88559804139737,10.531874840651069,42.5635593220339,23.883773504289103,44646,16,8,0.8430139368049023,0.4579772044746003,9.711946045978637,9.574801385989055,28
59,ZINCk800000Bm94V,C=C[C@H](NC(=O)c1cncc2c(O)nccc12)C(=O)O,17.857142857142858,19.267729830797304,0.7929986509381455,15.279283762462924,5,273.248,0.7043999999999997,3,5,4,1,,,,38.92405593253,12,7,5,7,3,1,,,,,18.720008446186167,12.26375976595115,39.53116627969282,26.801627440723703,9387,16,9,1.066580898004517,0.9740934748452919,11.611623357653302,10.358327342087103,28
60,ZINCk800000JU62J,Nc1ncc(NCc2cccc(CO)c2CO)nc1N,17.857142857142858,19.267729830797304,0.791945817474561,15.258998051729757,5,275.312,0.2376999999999998,5,7,5,1,,,,38.596035202087904,12,8,4,8,4,1,,,,,16.241633218318103,10.399194230531807,37.06582633053222,25.18339401182602,23533,16,3,1.302551681499944,0.9631925414284168,11.611623357653302,11.487362101792634,28
61,ZINCk50000045CkL,Cn1cnc2ccc(C(=O)NCCOCC(N)=O)nc21,14.285714285714286,16.628609428741346,0.9173106752382495,15.253600943351845,4,277.28399999999993,-0.7999999999999994,2,6,6,1,,,,36.74488997860436,12,7,5,7,3,1,,,,,21.957381475295342,14.353516285847851,46.69361839581692,27.87238487661895,4721,16,13,0.7197624517777054,0.574258024495187,9.711946045978637,9.635163944363047,28
62,ZINCk600000PypfO,C[C@H](NC(=O)CCC(N)=O)C(=O)N[C@H](C)c1cncs1,14.285714285714286,16.628609428741346,0.9168677211180509,15.246235232292213,4,298.368,0.09050000000000069,3,5,7,1,,,,36.38223751692659,12,7,5,7,4,1,,,,,22.123757165115546,14.69205190544732,44.769678979771314,27.82714930583996,4887,16,3,0.5136303162616531,0.6543500017491117,9.711946045978637,9.1112589426553,28
63,ZINCk8000004iXjL,C[C@@H](CN(C)C)NC(=O)COc1ccc(C(N)=O)cc1,17.857142857142858,19.267729830797304,0.7911640933201876,15.24393600192108,5,279.34,0.2306000000000007,2,4,7,1,,,,34.168309532736544,12,7,5,7,3,1,,,,,25.081571741350867,16.264145872870937,54.77986835568803,28.716266857905136,2703,16,14,1.2942417983502552,0.9758853505958751,11.611623357653302,11.60092197132748,28
64,ZINCj800000PtHgF,CC1(C)[C@@H](C(=O)NCc2ccc(C(N)=O)o2)[C@H]1CO,17.857142857142858,19.267729830797304,0.7904234825691173,15.229666114059675,5,266.29699999999997,0.25920000000000004,3,4,5,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,18.39633254567931,11.981339320825771,39.597376571324475,24.778465665285708,28948,16,9,1.1507556006443207,1.081115069560413,11.611623357653302,11.471770349286743,28
65,ZINCk6000004ccsD,CN(C)C(=O)CCCn1ccc(=N[C@@H]2CCNC2=O)[nH]1,17.857142857142858,19.267729830797304,0.7904080643507801,15.229369039994282,5,279.344,-0.5261999999999987,2,4,5,1,,,,34.168309532736544,12,7,5,7,3,1,,,,,21.246826998838912,14.070186224379503,43.366191566097946,26.41542001239796,11750,16,2,1.3659319943499757,0.9086300535795117,11.611623357653302,11.206495546736505,28
66,ZINCj6000002lFnn,COc1ccc(CN[C@H](C)CO)cc1OCC(N)=O,17.857142857142858,19.267729830797304,0.7897553556651007,15.216792825380395,5,268.313,0.02970000000000017,3,5,8,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,19.06551675177121,12.138718913863375,44.40415451895042,24.39576741616486,35025,16,6,1.3264611980949266,0.9361099647695201,11.611623357653302,11.126207280866725,28
67,ZINCk50000047SO4,O=C(O)CC1CC(CNC(=O)COCc2nc[nH]n2)C1,14.285714285714286,16.628609428741346,0.9150939746394414,15.216740294873809,4,282.3,-0.0615999999999996,3,5,8,1,,,,38.34275944886656,13,8,5,8,4,1,,,,,25.964441262602953,17.888155134113166,47.336134737410546,30.915768537108395,447,16,11,0.7739274926633578,0.5496323228200558,9.711946045978637,9.608836706465347,28
68,ZINCk7000004fT5a,C[C@@H]1CC(=O)N[C@@H]1C(=O)Nc1ccc(CC(N)=O)cc1,17.857142857142858,19.267729830797304,0.7895369851369797,15.212585321041551,5,275.30799999999994,0.17749999999999966,3,3,4,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,21.225424363531406,13.508147023600191,49.51176051318603,25.691711983220976,17787,16,0,1.2485463129179901,0.9962183643200866,11.611623357653302,11.129446062728466,28
69,ZINCk7000018T7Y6,CNC(=O)c1ccnc(NC(=O)c2cnc(CN)o2)c1,17.857142857142858,19.267729830797304,0.7894453058303238,15.210818868929831,5,275.268,0.1402,3,6,4,1,,,,40.91933989473438,13,8,5,8,4,1,,,,,23.357684052964974,15.878819249415471,44.15410173379207,30.382346389672733,739,16,3,1.2125293854127577,1.0389740754417702,11.611623357653302,11.876223263721423,28
70,ZINCj600000JUc8s,N[C@H](CCOCCO)C(=O)NCc1ccc(I)nc1,14.285714285714286,16.628609428741346,0.9145554245439845,15.207784955678646,4,379.19800000000004,0.028699999999999726,3,5,8,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,18.53953843211379,11.756996156640616,43.81773101112722,24.080180424370408,40734,16,15,0.6997052185463706,0.5884698723702292,9.711946045978637,10.09920160323207,28
71,ZINCk600000Bm05r,CC(C)(CC(=O)O)[C@@H](O)CNC(=O)COc1ccon1,14.285714285714286,16.628609428741346,0.9145138708111398,15.207093974884863,4,286.284,0.03139999999999993,3,6,8,1,,,,36.38223751692659,12,7,5,7,4,1,,,,,20.03801976997684,13.486895384794092,38.96476345185809,26.575706868756743,10745,16,2,0.6762805852400747,0.6044920445862977,9.711946045978637,10.099336710509117,28
72,ZINCk5000003ZqcK,CNC(=O)Cc1noc(CN2CCC(F)(CN)CC2)n1,17.857142857142858,19.267729830797304,0.7892249222652289,15.206572577938434,5,285.323,-0.3790999999999989,2,6,5,1,,,,30.17721542856529,11,6,5,6,3,1,,,,,20.147926344578053,12.792726025371248,47.40150495534075,24.159641978172946,39123,16,12,1.327404482471632,0.9467220315581335,11.611623357653302,12.009177811176913,28
73,ZINCk600000gpXPC,CS[C@@H](CO)[C@H](C)NC(=O)c1c[nH]c(-c2nn[nH]n2)c1,17.857142857142858,19.267729830797304,0.7891787942445228,15.205683795697839,5,296.356,0.03699999999999959,4,6,6,1,,,,37.5207396097248,12,8,4,8,4,1,,,,,17.68764633312891,11.50722970424521,38.20967741935483,25.620883643767268,18507,16,9,1.3297032764766867,0.9614133363016834,11.611623357653302,11.576972030957485,28
74,ZINCk600000JTLj8,COC[C@@](C)(CCO)NC(=O)c1ccn(CC(=O)O)c1,17.857142857142858,19.267729830797304,0.7889979680393338,15.202199685229928,5,284.31199999999995,0.09000000000000025,3,5,8,1,,,,38.34275944886656,13,8,5,8,4,1,,,,,22.291291045903574,15.162443770839113,42.072121401752206,28.711878407088765,2709,16,12,1.3504040864553088,0.9349536480334649,11.611623357653302,11.273416644367039,28
75,ZINCk500000dpsqM,C[C@](O)(CO)CNC(=O)c1cccc(OCC(=O)O)c1,17.857142857142858,19.267729830797304,0.7888688919582967,15.199712682172889,5,283.28,-0.37690000000000096,4,5,7,1,,,,33.53556236164904,11,6,5,6,4,1,,,,,20.870426204958893,13.645946507720957,44.35072670955446,25.936480667634953,15470,16,2,1.3362363653638702,0.8975597814227843,11.611623357653302,10.84201285240559,28
76,ZINCk5000009ALvg,CC(=O)N[C@H]1CCN(c2nnnn2CCOCCS)C1,17.857142857142858,19.267729830797304,0.7884564486164573,15.191765835291815,5,300.388,-0.6656999999999993,2,8,7,1,,,,31.358427974069397,11,7,4,7,3,1,,,,,19.19760480464889,12.183311310278691,45.24851801185591,24.061934072417092,41076,16,14,1.3783403738061908,0.896343691512822,11.611623357653302,11.056595696458036,28
77,ZINCk6000004dC8W,N#C[C@H]1CNC[C@@H]1NC(=O)c1cccc(NC(N)=O)c1,17.857142857142858,19.267729830797304,0.7883825036349575,15.190341083365935,5,273.296,0.018580000000000152,4,4,3,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,18.357331774078308,11.520846029349526,45.148532569792415,23.970856429549116,42909,16,2,1.478564039406192,0.8471840563997818,11.611623357653302,11.528396793657137,28
78,ZINCk800001bQiRo,OCCOCCNc1cc(N[C@@H]2CC[C@H](O)C2)ncn1,17.857142857142858,19.267729830797304,0.7883457876123494,15.18963364896186,5,282.344,0.22269999999999907,4,7,8,1,,,,32.983637231917015,11,7,4,7,4,1,,,,,18.12809790044331,11.401143692540991,44.21751615218953,24.070313633032793,40934,16,2,1.4847938976466033,0.8383636464956027,11.611623357653302,11.816302401327151,28
79,ZINCk500000dpfy9,C[C@@H](CO)CNC(=O)c1cnn2cc(C(N)=O)cnc12,17.857142857142858,19.267729830797304,0.7882382788856986,15.1875621998623,5,277.28400000000005,-0.8135999999999994,3,6,5,1,,,,34.38695355472221,11,6,5,6,3,1,,,,,19.62099282891926,12.603739549163976,44.26716031969911,25.52737711924044,19467,16,2,1.7112740952563534,0.5782926325615806,11.611623357653302,10.963064355444414,28
80,ZINCk500000dqg8q,O=C(O)CCC(=O)Nc1cnn(CC(=O)NC2CC2)c1,17.857142857142858,19.267729830797304,0.7882103319651016,15.187023726146634,5,280.28400000000005,-0.035000000000000364,3,5,7,1,,,,36.38223751692659,12,7,5,7,4,1,,,,,22.702461134495806,15.057202967147736,46.11955085865257,28.17437168746812,3896,16,7,1.4551084385820952,0.8672204432048648,11.611623357653302,11.722319430676603,28
81,ZINCj500000wYwtz,NS(=O)(=O)C[C@H]1CCN(c2ccnc(C(=O)O)n2)C1,17.857142857142858,19.267729830797304,0.7880372103533794,15.183688065704098,5,286.31300000000005,-0.7104000000000001,2,6,4,1,,,,32.207787600796564,11,6,5,6,3,1,,,,,18.526446979228773,11.726826914478288,44.093224354418375,23.99898322785589,42327,16,4,1.3024179238509503,0.979186610225395,11.611623357653302,11.297710726228342,28
82,ZINCk6000004dBUN,N#C[C@@H]1CNC[C@H]1NC(=O)c1cccc(NC(N)=O)c1,17.857142857142858,19.267729830797304,0.7878592157706845,15.180258514173389,5,273.296,0.018580000000000152,4,4,3,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,18.357331774078308,11.520846029349526,45.148532569792415,23.970856429549116,42908,16,1,1.5186848341872015,0.8168441382471056,11.611623357653302,11.538889717699666,28
83,ZINCj700000Ghxy4,NCC[C@@H](O)C(=O)Nc1cncc(-c2cc[nH]n2)c1,14.285714285714286,16.628609428741346,0.912830337759143,15.179099161302833,4,261.285,0.11989999999999973,4,5,5,1,,,,35.21365088823171,11,6,5,6,3,1,,,,,18.56190739801856,12.20022830114425,38.786948613005926,25.22260479410382,23024,16,3,0.7873282963992665,0.5571943767061304,9.711946045978637,9.779027997734088,28
84,ZINCj600001bRzYD,C=C[C@H](CO)NCc1cn(CC[C@H](C)C(=O)O)nn1,17.857142857142858,19.267729830797304,0.7872710558810253,15.168926008322122,5,268.31699999999995,0.025400000000000034,3,6,9,1,,,,31.8044562527589,11,7,4,7,4,1,,,,,18.69111448199817,11.69466962579982,46.52531956735497,23.93645119030246,43557,16,8,1.401556228277553,0.878875598947992,11.611623357653302,11.002666700625543,28
85,ZINCk600000gpj1S,CC[C@H](CCO)NC(=O)c1ccc(-c2nn[nH]n2)n1C,17.857142857142858,19.267729830797304,0.7872678206176608,15.168863672141683,5,278.31600000000003,0.0959999999999997,3,6,6,1,,,,38.88876772250309,13,8,5,8,4,1,,,,,17.85885622917386,11.992150657309347,34.96335229196288,26.27082082650555,12778,16,2,1.31521657738838,0.9844303012124055,11.611623357653302,11.605325422599508,28
86,ZINCk50000042sJI,CS(=O)(=O)NCCCNC(=O)c1csc(S(N)(=O)=O)c1,17.857142857142858,19.267729830797304,0.7870031926331669,15.163764891630786,5,341.4360000000001,-0.9353999999999987,3,6,7,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,18.158423215021323,11.498602158181432,43.15063649222066,23.851511294114925,45341,16,14,1.1246706174698682,0.9263478005182068,11.611623357653302,10.178837387727008,28
87,ZINCk500000BlQ0R,Cc1nc(=NC(=O)CCNC(=O)C[C@H]2C[C@@H](N)C2)o[nH]1,14.285714285714286,16.628609428741346,0.9115354709666071,15.157567327147506,4,281.316,-0.6278799999999989,3,5,5,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,22.371186282976694,14.54772782806629,48.39929978637551,27.163377907664138,7487,16,3,0.721511677577995,0.558815720653792,9.711946045978637,10.35559547080694,28
88,ZINCk700001bOY54,C[C@@H](C(=O)NCc1ccnc(C(N)=O)c1)[C@H]1CCCN1,17.857142857142858,19.267729830797304,0.7864056498111667,15.152251597974153,5,276.34,0.18480000000000102,3,4,5,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,22.280230111301343,15.077086862841687,42.662353347135976,27.108804204658927,7756,16,2,1.2166620788176916,0.9740004873150243,11.611623357653302,10.667794549260934,28
89,ZINCk50000046jtv,NC(=O)Nc1cccc(CNC(=O)C2=NNC(=O)C2)c1,17.857142857142858,19.267729830797304,0.7858857807265366,15.142234900904118,5,275.26800000000003,-0.33069999999999977,4,4,4,1,,,,36.38223751692659,12,7,5,7,4,1,,,,,24.615597044362346,16.315040291741532,50.10983622634109,29.32225323338804,1734,16,3,1.1535980162437005,0.9688530230203163,11.611623357653302,10.406014671337536,28
90,ZINCk600000JUjrc,O=C(Cc1cnc(S)nc1O)OCC(=O)c1ccon1,14.285714285714286,16.628609428741346,0.9105294067804658,15.140837878735917,4,295.27599999999995,0.4274999999999999,2,9,5,1,,,,31.939724457732833,10,6,4,6,2,1,,,,,19.6231720007761,11.850496378563511,57.02661853612727,24.549792983558795,32455,16,2,0.7423681500843299,0.5582964442783842,9.711946045978637,9.110300788150965,28
91,ZINCk700000JU9Sl,NCC[C@H](O)CCc1cn(CCC2(C(=O)O)CC2)nn1,17.857142857142858,19.267729830797304,0.7853808520465677,15.132506071514657,5,282.34399999999994,0.17529999999999907,3,6,9,1,,,,31.8044562527589,11,7,4,7,4,1,,,,,20.953633560254982,13.218542954413959,50.51133622768934,25.293962637256552,22099,16,9,1.265032793981057,1.0211878492351552,11.611623357653302,11.266500412249606,28
92,ZINCh600001bVr2a,C[C@@H](CN=c1cc(C(N)=O)nc[nH]1)[S@](C)(=N)=O,17.857142857142858,19.267729830797304,0.7852889098835626,15.130734554757815,5,257.319,-0.5256299999999992,3,5,4,1,,,,36.38223751692659,12,7,5,7,4,1,,,,,17.71048270821554,11.673472247173242,36.67954050306991,25.179184631699957,23573,16,3,1.2112162270904747,0.9462822321202118,11.611623357653302,10.47507631962976,28
93,ZINCk700001bQrEs,O=C(O)Cn1cc(CCCCCN2CC[C@H]2CO)nn1,17.857142857142858,19.267729830797304,0.7852873768963512,15.13070501757439,5,282.34399999999994,0.14209999999999973,2,6,9,1,,,,30.17721542856529,11,6,5,6,3,1,,,,,25.244807614695397,16.35929224106564,55.25816366524331,27.217770740243353,7259,16,8,1.3246583892567527,0.903644227840369,11.611623357653302,10.689684495488956,28
94,ZINCk5000009CS3L,CNC(=O)c1cccc(NC(=O)NC[C@@H](O)[C@@H](C)O)c1,17.857142857142858,19.267729830797304,0.7851534929330899,15.128125377541597,5,281.31199999999995,-0.09060000000000035,5,4,5,1,,,,34.94415916385699,12,8,4,8,4,1,,,,,19.767415214009386,12.837967687006879,42.95042259327973,25.838112793948426,16342,16,9,1.3672634168467392,0.9442751974821268,11.611623357653302,11.24537225780906,28
95,ZINCj500000d6RNc,C[C@@](O)(CO)CNC(=O)Nc1nc(CC(N)=O)cs1,17.857142857142858,19.267729830797304,0.784732966051434,15.120022779199264,5,288.329,-0.9642999999999995,5,6,6,1,,,,33.53556236164904,11,6,5,6,4,1,,,,,19.52420671076574,12.6094266899641,43.23166431593793,25.12874897111906,24223,16,12,1.3171982483725482,0.9469141857482875,11.611623357653302,10.89568598755265,28
96,ZINCk500000cikrx,CCNS(=O)(=O)CCn1cc(CO[C@H](C)C(=O)O)nn1,17.857142857142858,19.267729830797304,0.784700689426009,15.119400881900724,5,306.344,-0.7928999999999995,2,7,9,1,,,,34.168309532736544,12,7,5,7,3,1,,,,,23.75160892607845,15.458395860109786,51.242485173450326,27.91828916874169,4597,16,9,1.202053199866672,0.9239709499799333,11.611623357653302,10.33295829093012,28
97,ZINCk50000045udr,Cn1cc(S(N)(=O)=O)cc1C(=O)NCC1(CCO)CC1,17.857142857142858,19.267729830797304,0.784469330451159,15.114943119679383,5,301.3680000000001,-0.4350999999999996,3,5,6,1,,,,34.351665344695306,12,7,5,7,4,1,,,,,17.149750803136847,11.040909444549921,38.39136895796935,24.030516619760228,41706,16,15,1.2519890701159055,1.0278995315048873,11.611623357653302,11.160983248179875,28
98,ZINCk700000JUecR,NC(=O)Nc1cccc(CC(=O)NO[C@@H]2CCNC2)c1,17.857142857142858,19.267729830797304,0.7842340374104115,15.110409556939196,5,278.312,0.12940000000000024,4,4,5,1,,,,32.391143412755326,11,6,5,6,4,1,,,,,22.21839464342854,14.112001866797236,52.208863743517185,26.28749415115925,12665,16,8,1.2708932583206327,1.0299541563966825,11.611623357653302,11.855310621427689,28
99,ZINCk7000004gJur,O=C(CCc1nc[nH]n1)N1CC[C@H](c2cc(O)n[nH]2)C1,14.285714285714286,16.628609428741346,0.9083458679085054,15.104528663661613,4,276.3,0.18210000000000004,3,5,4,1,,,,34.932961828358735,11,6,5,6,3,1,,,,,19.56687957944771,12.661899826198445,43.0358361774744,25.713312479012124,17560,16,14,0.7936111741895557,0.5862177600612551,9.711946045978637,9.68988587424822,28
100,ZINCk600000dqW0A,COCC[C@H](CO)NC(=O)c1cc(C(=O)O)ncc1F,17.857142857142858,19.267729830797304,0.783755355872773,15.101186450396986,5,286.259,0.046099999999999586,3,5,7,1,,,,38.34275944886656,13,8,5,8,4,1,,,,,21.925100755848792,14.978140726615747,40.89028213166146,28.492164233055895,3154,16,11,1.2301821180556987,0.9858217940893598,11.611623357653302,10.695979275217228,28
